,SLB,HAL,USB,WFC,Date,lag_day_3_SLB,lag_day_4_SLB,lag_day_5_SLB,lag_day_6_SLB,lag_day_7_SLB,lag_day_8_SLB,lag_day_9_SLB,lag_day_10_SLB,lag_day_3_HAL,lag_day_4_HAL,lag_day_5_HAL,lag_day_6_HAL,lag_day_7_HAL,lag_day_8_HAL,lag_day_9_HAL,lag_day_10_HAL,lag_day_3_USB,lag_day_4_USB,lag_day_5_USB,lag_day_6_USB,lag_day_7_USB,lag_day_8_USB,lag_day_9_USB,lag_day_10_USB,lag_day_3_WFC,lag_day_4_WFC,lag_day_5_WFC,lag_day_6_WFC,lag_day_7_WFC,lag_day_8_WFC,lag_day_9_WFC,lag_day_10_WFC,year_dummy_2002,year_dummy_2003,year_dummy_2004,year_dummy_2005,year_dummy_2006,year_dummy_2007,year_dummy_2008,year_dummy_2009,year_dummy_2010,year_dummy_2011,year_dummy_2012,year_dummy_2013,quarter_dummy_2,quarter_dummy_3,quarter_dummy_4,month_dummy_2,month_dummy_3,month_dummy_4,month_dummy_5,month_dummy_6,month_dummy_7,month_dummy_8,month_dummy_9,month_dummy_10,month_dummy_11,month_dummy_12,week_dummy_2,week_dummy_3,week_dummy_4,week_dummy_5,week_dummy_6,week_dummy_7,week_dummy_8,week_dummy_9,week_dummy_10,week_dummy_11,week_dummy_12,week_dummy_13,week_dummy_14,week_dummy_15,week_dummy_16,week_dummy_17,week_dummy_18,week_dummy_19,week_dummy_20,week_dummy_21,week_dummy_22,week_dummy_23,week_dummy_24,week_dummy_25,week_dummy_26,week_dummy_27,week_dummy_28,week_dummy_29,week_dummy_30,week_dummy_31,week_dummy_32,week_dummy_33,week_dummy_34,week_dummy_35,week_dummy_36,week_dummy_37,week_dummy_38,week_dummy_39,week_dummy_40,week_dummy_41,week_dummy_42,week_dummy_43,week_dummy_44,week_dummy_45,week_dummy_46,week_dummy_47,week_dummy_48,week_dummy_49,week_dummy_50,week_dummy_51,week_dummy_52,week_dummy_53,day_of_month_dummy_2,day_of_month_dummy_3,day_of_month_dummy_4,day_of_month_dummy_5,day_of_month_dummy_6,day_of_month_dummy_7,day_of_month_dummy_8,day_of_month_dummy_9,day_of_month_dummy_10,day_of_month_dummy_11,day_of_month_dummy_12,day_of_month_dummy_13,day_of_month_dummy_14,day_of_month_dummy_15,day_of_month_dummy_16,day_of_month_dummy_17,day_of_month_dummy_18,day_of_month_dummy_19,day_of_month_dummy_20,day_of_month_dummy_21,day_of_month_dummy_22,day_of_month_dummy_23,day_of_month_dummy_24,day_of_month_dummy_25,day_of_month_dummy_26,day_of_month_dummy_27,day_of_month_dummy_28,day_of_month_dummy_29,day_of_month_dummy_30,day_of_month_dummy_31
20,-1.11583393850698,-1.6893534335495901,1.10227692907503,-1.62507337897497,2001-08-16,0.190476248065385,1.39191112106993,0.4359415961916471,-5.7077504418002105,-1.59202816655455,0.5883701064830941,-2.11101483961222,1.07239633629752,-2.30424941471545,-1.5071875358661802,-4.60439385014069,-5.42175859047971,0.20318327342265805,0.339558900113834,-0.8804662365150321,2.9423949567886094,0.43196611445162103,-0.0618238041329988,-1.41149934716536,-0.060919892228295004,2.40381374028207,2.01645143539317,0.574530785599014,0.0640409884199222,1.33578185325476,0.9210995427016311,-0.184899898594715,-0.49140148024289204,-0.0612557446412865,-1.21730048505593,0.0,0.30293873516074,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,-0.901719365018883,-1.1922644956905901,-1.2255055337015501,-0.547613172558714,2001-08-17,1.22932990246385,0.190476248065385,1.39191112106993,0.4359415961916471,-5.7077504418002105,-1.59202816655455,0.5883701064830941,-2.11101483961222,-0.8583743691391371,-2.30424941471545,-1.5071875358661802,-4.60439385014069,-5.42175859047971,0.20318327342265805,0.339558900113834,-0.8804662365150321,0.61387546983247,0.43196611445162103,-0.0618238041329988,-1.41149934716536,-0.060919892228295004,2.40381374028207,2.01645143539317,0.574530785599014,0.12055456553490301,1.33578185325476,0.9210995427016311,-0.184899898594715,-0.49140148024289204,-0.0612557446412865,-1.21730048505593,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,-1.2762251613851001,-1.35851145903065,0.9816029737656609,2.23237022981984,2001-08-20,5.7080089970709595,1.22932990246385,0.190476248065385,1.39191112106993,0.4359415961916471,-5.7077504418002105,-1.59202816655455,0.5883701064830941,7.326794186323579,-0.8583743691391371,-2.30424941471545,-1.5071875358661802,-4.60439385014069,-5.42175859047971,0.20318327342265805,0.339558900113834,-0.61387546983247,0.61387546983247,0.43196611445162103,-0.0618238041329988,-1.41149934716536,-0.060919892228295004,2.40381374028207,2.01645143539317,0.899556290857761,0.12055456553490301,1.33578185325476,0.9210995427016311,-0.184899898594715,-0.49140148024289204,-0.0612557446412865,-1.21730048505593,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23,0.548949228477147,1.8072781059694298,-1.47604155831207,0.416791314877774,2001-08-21,-1.11583393850698,5.7080089970709595,1.22932990246385,0.190476248065385,1.39191112106993,0.4359415961916471,-5.7077504418002105,-1.59202816655455,-1.6893534335495901,7.326794186323579,-0.8583743691391371,-2.30424941471545,-1.5071875358661802,-4.60439385014069,-5.42175859047971,0.20318327342265805,1.10227692907503,-0.61387546983247,0.61387546983247,0.43196611445162103,-0.0618238041329988,-1.41149934716536,-0.060919892228295004,2.40381374028207,-1.62507337897497,0.899556290857761,0.12055456553490301,1.33578185325476,0.9210995427016311,-0.184899898594715,-0.49140148024289204,-0.0612557446412865,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,0.27334868956603303,-1.9593693900401101,1.5980671988350201,0.8873172680486708,2001-08-22,-0.901719365018883,-1.11583393850698,5.7080089970709595,1.22932990246385,0.190476248065385,1.39191112106993,0.4359415961916471,-5.7077504418002105,-1.1922644956905901,-1.6893534335495901,7.326794186323579,-0.8583743691391371,-2.30424941471545,-1.5071875358661802,-4.60439385014069,-5.42175859047971,-1.2255055337015501,1.10227692907503,-0.61387546983247,0.61387546983247,0.43196611445162103,-0.0618238041329988,-1.41149934716536,-0.060919892228295004,-0.547613172558714,-1.62507337897497,0.899556290857761,0.12055456553490301,1.33578185325476,0.9210995427016311,-0.184899898594715,-0.49140148024289204,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25,-1.92932029346791,-1.92091961053684,-0.611622701743597,-0.353982670512387,2001-08-23,-1.2762251613851001,-0.901719365018883,-1.11583393850698,5.7080089970709595,1.22932990246385,0.190476248065385,1.39191112106993,0.4359415961916471,-1.35851145903065,-1.1922644956905901,-1.6893534335495901,7.326794186323579,-0.8583743691391371,-2.30424941471545,-1.5071875358661802,-4.60439385014069,0.9816029737656609,-1.2255055337015501,1.10227692907503,-0.61387546983247,0.61387546983247,0.43196611445162103,-0.0618238041329988,-1.41149934716536,2.23237022981984,-0.547613172558714,-1.62507337897497,0.899556290857761,0.12055456553490301,1.33578185325476,0.9210995427016311,-0.184899898594715,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26,0.27790661702660197,0.7728013731412192,0.0613308820205383,0.41285815057632297,2001-08-24,0.548949228477147,-1.2762251613851001,-0.901719365018883,-1.11583393850698,5.7080089970709595,1.22932990246385,0.190476248065385,1.39191112106993,1.8072781059694298,-1.35851145903065,-1.1922644956905901,-1.6893534335495901,7.326794186323579,-0.8583743691391371,-2.30424941471545,-1.5071875358661802,-1.47604155831207,0.9816029737656609,-1.2255055337015501,1.10227692907503,-0.61387546983247,0.61387546983247,0.43196611445162103,-0.0618238041329988,0.416791314877774,2.23237022981984,-0.547613172558714,-1.62507337897497,0.899556290857761,0.12055456553490301,1.33578185325476,0.9210995427016311,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27,0.5535069482001109,0.690451534654413,-1.42021528821021,-0.4719772773351671,2001-08-27,0.27334868956603303,0.548949228477147,-1.2762251613851001,-0.901719365018883,-1.11583393850698,5.7080089970709595,1.22932990246385,0.190476248065385,-1.9593693900401101,1.8072781059694298,-1.35851145903065,-1.1922644956905901,-1.6893534335495901,7.326794186323579,-0.8583743691391371,-2.30424941471545,1.5980671988350201,-1.47604155831207,0.9816029737656609,-1.2255055337015501,1.10227692907503,-0.61387546983247,0.61387546983247,0.43196611445162103,0.8873172680486708,0.416791314877774,2.23237022981984,-0.547613172558714,-1.62507337897497,0.899556290857761,0.12055456553490301,1.33578185325476,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28,-0.6460567002943841,-2.71229334597374,-0.9372139828863091,-1.42944661477862,2001-08-28,-1.92932029346791,0.27334868956603303,0.548949228477147,-1.2762251613851001,-0.901719365018883,-1.11583393850698,5.7080089970709595,1.22932990246385,-1.92091961053684,-1.9593693900401101,1.8072781059694298,-1.35851145903065,-1.1922644956905901,-1.6893534335495901,7.326794186323579,-0.8583743691391371,-0.611622701743597,1.5980671988350201,-1.47604155831207,0.9816029737656609,-1.2255055337015501,1.10227692907503,-0.61387546983247,0.61387546983247,-0.353982670512387,0.8873172680486708,0.416791314877774,2.23237022981984,-0.547613172558714,-1.62507337897497,0.899556290857761,0.12055456553490301,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29,-0.18535686493232897,-1.0264598611883,-0.503462359866758,-1.9382799419440202,2001-08-29,0.27790661702660197,-1.92932029346791,0.27334868956603303,0.548949228477147,-1.2762251613851001,-0.901719365018883,-1.11583393850698,5.7080089970709595,0.7728013731412192,-1.92091961053684,-1.9593693900401101,1.8072781059694298,-1.35851145903065,-1.1922644956905901,-1.6893534335495901,7.326794186323579,0.0613308820205383,-0.611622701743597,1.5980671988350201,-1.47604155831207,0.9816029737656609,-1.2255055337015501,1.10227692907503,-0.61387546983247,0.41285815057632297,-0.353982670512387,0.8873172680486708,0.416791314877774,2.23237022981984,-0.547613172558714,-1.62507337897497,0.899556290857761,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
